6.1735 	INFO 	Loaded monitor calibration from ['2025_08_19 09:48']
0.0440 	EXP 	distr: autoDraw = True
0.0440 	EXP 	distr: autoDraw = True
0.0440 	EXP 	distr: autoDraw = True
0.0440 	EXP 	distr: autoDraw = True
0.0440 	EXP 	distr: autoDraw = True
0.0440 	EXP 	fixation: autoDraw = True
0.0440 	EXP 	target: autoDraw = True
1.0441 	EXP 	fixation: autoDraw = False
1.4281 	DATA 	Mouse: Left button down, pos=(770,576)
1.4291 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
1.4314 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=350, pos=array([-0.00228249,  0.16847828]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4333 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=215, pos=array([-0.24205153,  0.35190346]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4354 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=55, pos=array([-0.06982217,  0.08678017]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4373 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=279, pos=array([-0.41068735, -0.45968756]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4391 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=225, pos=array([-0.20544889,  0.08985985]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4600 	EXP 	fixation: autoDraw = False
1.4600 	EXP 	target: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = False
1.4600 	EXP 	distr: autoDraw = True
1.4600 	EXP 	distr: autoDraw = True
1.4600 	EXP 	distr: autoDraw = True
1.4600 	EXP 	distr: autoDraw = True
1.4600 	EXP 	distr: autoDraw = True
1.4600 	EXP 	fixation: autoDraw = True
1.4600 	EXP 	target: autoDraw = True
1.6455 	DATA 	Mouse:  Left button up, pos=(770,576)
2.4599 	EXP 	fixation: autoDraw = False
2.8767 	DATA 	Mouse: Left button down, pos=(372,409)
2.8776 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
2.8799 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=67, pos=array([-0.35876153,  0.06098734]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8816 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=344, pos=array([-0.11212606, -0.49238478]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8829 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=109, pos=array([-0.24224741,  0.21053444]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8843 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=285, pos=array([-0.4870605 ,  0.17830326]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
